Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH10725,Ahmedabad_Warehouse,Nagpur,XpressBees,2025-10-14,2025-10-20,5.1,941.58,Delivered,1987,6
SH10726,Mumbai_Warehouse,Nagpur,FedEx,2025-02-12,2025-02-18,2.7,862.75,Delivered,1566,6
SH10727,Delhi_Warehouse,Nagpur,DHL,2025-09-21,2025-09-25,19.4,352.24,In Transit,384,4
SH10728,Bengaluru_Warehouse,Mumbai,Ecom Express,2025-02-02,2025-02-05,7.5,229.38,Delivered,148,3
SH10729,Mumbai_Warehouse,Hyderabad,FedEx,2025-06-28,2025-07-04,19.3,868.93,Delayed,1474,6
SH10730,Ahmedabad_Warehouse,Kolkata,Ecom Express,2025-08-29,2025-09-03,19.5,801.88,Delivered,1181,5
SH10731,Bengaluru_Warehouse,Hyderabad,Ecom Express,2025-09-24,,17.9,1258.5,Delayed,2405,7
SH10732,Ahmedabad_Warehouse,Pune,FedEx,2025-06-02,2025-06-05,34.6,908.98,Delivered,1330,3
SH10733,Pune_Warehouse,Jaipur,DHL,2025-12-03,2025-12-10,81.6,1757.13,In Transit,2333,7
SH10734,Hyderabad_Warehouse,Delhi,Delhivery,2025-10-10,2025-10-12,22.9,,Delivered,575,2
SH10735,Mumbai_Warehouse,Ahmedabad,BlueDart,2025-03-18,2025-03-22,53.1,1007.63,Delivered,1146,4
SH10736,Mumbai_Warehouse,Ahmedabad,XpressBees,2025-09-02,2025-09-05,13.9,290.24,Delivered,392,3
SH10737,Bengaluru_Warehouse,Nagpur,BlueDart,2025-09-24,2025-09-29,6.5,815.56,Delivered,1457,5
SH10738,Mumbai_Warehouse,Surat,FedEx,2025-05-02,2025-05-05,11.0,446.77,Delivered,511,3
SH10739,Pune_Warehouse,Nagpur,XpressBees,2025-09-27,2025-10-02,14.5,673.34,Delivered,1256,5
SH10740,Hyderabad_Warehouse,Surat,Ecom Express,2025-11-24,2025-11-25,55.9,913.67,Delivered,893,1
SH10741,Delhi_Warehouse,Mumbai,Delhivery,2025-10-26,2025-10-29,18.6,437.82,Delivered,505,3
SH10742,Delhi_Warehouse,Chennai,XpressBees,2025-10-06,2025-10-09,35.4,437.83,Delivered,287,3
SH10743,Pune_Warehouse,Hyderabad,Ecom Express,2025-08-20,2025-08-26,13.1,636.78,Delayed,1305,6
SH10744,Hyderabad_Warehouse,Nagpur,XpressBees,2025-04-09,2025-04-16,12.0,,Delivered,2371,7
SH10745,Ahmedabad_Warehouse,Pune,Ecom Express,2025-10-18,2025-10-22,4.9,327.59,Delivered,537,4
SH10746,Hyderabad_Warehouse,Ahmedabad,BlueDart,2025-05-13,2025-05-17,54.8,904.17,Delivered,1042,4
SH10747,Delhi_Warehouse,Mumbai,DHL,2025-07-14,2025-07-17,42.9,706.38,Delivered,600,3
SH10748,Delhi_Warehouse,Jaipur,Delhivery,2025-04-25,2025-05-01,20.9,1175.05,Delivered,2032,6
SH10749,Mumbai_Warehouse,Nashik,Ecom Express,2025-04-25,2025-04-29,15.2,703.24,Delivered,1066,4
SH10750,Mumbai_Warehouse,Pune,XpressBees,2025-02-27,2025-03-05,19.1,1259.34,Delivered,2438,6
SH10751,Pune_Warehouse,Mumbai,Ecom Express,2025-12-17,2025-12-20,6.3,305.33,Delivered,650,3
SH10752,Delhi_Warehouse,Delhi,Delhivery,2025-02-23,2025-02-24,24.6,432.2,Delivered,247,1
SH10753,Ahmedabad_Warehouse,Surat,Delhivery,2025-02-01,2025-02-06,40.7,1054.34,Delivered,1477,5
SH10754,Ahmedabad_Warehouse,Surat,DHL,2025-12-08,2025-12-13,42.0,1152.08,Delayed,1647,5
SH10755,Mumbai_Warehouse,Mumbai,DHL,2025-07-22,2025-07-28,5.1,1270.6,Delivered,2478,6
SH10756,Pune_Warehouse,Surat,DHL,2025-06-09,2025-06-15,35.2,1251.54,Delivered,2185,6
SH10757,Mumbai_Warehouse,Jaipur,XpressBees,2025-09-27,2025-10-04,6.3,906.58,Delivered,2217,7
SH10758,Mumbai_Warehouse,Delhi,Ecom Express,2025-05-20,2025-05-26,2.8,719.54,Delayed,1604,6
SH10759,Delhi_Warehouse,Surat,FedEx,2025-02-16,2025-02-19,36.0,803.75,Delivered,931,3
SH10760,Ahmedabad_Warehouse,Nashik,BlueDart,2025-09-24,2025-09-27,12.4,649.3,Delivered,1101,3
SH10761,Pune_Warehouse,Nashik,BlueDart,2025-03-06,2025-03-09,32.9,451.13,Delayed,377,3
SH10762,Hyderabad_Warehouse,Nashik,FedEx,2025-07-21,2025-07-24,31.0,729.94,Delivered,1106,3
SH10763,Delhi_Warehouse,Pune,BlueDart,2025-12-13,2025-12-17,28.5,698.81,Delivered,943,4
SH10764,Bengaluru_Warehouse,Hyderabad,BlueDart,2025-12-08,2025-12-11,18.9,229.65,Delivered,137,3
SH10765,Ahmedabad_Warehouse,Pune,Ecom Express,2025-05-12,2025-05-16,6.9,398.7,Delivered,551,4
SH10766,Hyderabad_Warehouse,Nashik,Ecom Express,2025-10-12,2025-10-17,14.6,752.67,Delivered,1360,5
SH10767,Hyderabad_Warehouse,Bengaluru,DHL,2025-08-12,2025-08-16,42.5,807.86,Delivered,955,4
SH10768,Delhi_Warehouse,Jaipur,BlueDart,2025-06-24,2025-07-03,33.4,1365.89,Delivered,2485,9
SH10769,Mumbai_Warehouse,Kolkata,XpressBees,2025-02-21,2025-02-23,15.1,736.06,Delivered,1222,2
SH10770,Ahmedabad_Warehouse,Mumbai,XpressBees,2025-05-18,2025-05-24,15.0,1217.42,Delivered,2399,6
SH10771,Ahmedabad_Warehouse,Jaipur,Ecom Express,2025-08-26,2025-09-01,26.9,1020.74,Delivered,1669,6
SH10772,Ahmedabad_Warehouse,Pune,Ecom Express,2025-12-27,2025-12-29,19.9,321.64,Delivered,149,2
SH10773,Delhi_Warehouse,Surat,DHL,2025-01-02,2025-01-06,15.7,439.64,Delivered,548,4
SH10774,Pune_Warehouse,Delhi,XpressBees,2025-09-19,2025-09-24,25.4,986.26,Delivered,1779,5
SH10775,Pune_Warehouse,Kolkata,Ecom Express,2025-11-05,2025-11-10,24.9,833.6,Delivered,1386,5
SH10776,Delhi_Warehouse,Chennai,XpressBees,2025-12-14,2025-12-17,11.2,484.87,Delivered,789,3
SH10777,Delhi_Warehouse,Delhi,XpressBees,2025-06-04,2025-06-08,22.6,943.87,Delivered,1329,4
SH10778,Pune_Warehouse,Delhi,FedEx,2025-02-13,2025-02-19,23.9,1159.42,Delivered,2263,6
SH10779,Ahmedabad_Warehouse,Delhi,DHL,2025-04-09,2025-04-13,18.0,630.8,Delivered,1002,4
SH10780,Bengaluru_Warehouse,Hyderabad,Delhivery,2025-11-07,2025-11-08,10.3,240.15,Delivered,160,1
SH10781,Pune_Warehouse,Hyderabad,BlueDart,2025-11-17,2025-11-21,14.2,525.06,In Transit,812,4
SH10782,Bengaluru_Warehouse,Jaipur,DHL,2025-08-21,2025-08-28,8.8,1197.93,In Transit,2343,7
SH10783,Hyderabad_Warehouse,Hyderabad,FedEx,2025-02-14,2025-02-21,23.0,1063.67,Delivered,1917,7
SH10784,Bengaluru_Warehouse,Chennai,XpressBees,2025-02-14,2025-02-19,5.1,,Delivered,2102,5
SH10785,Ahmedabad_Warehouse,Hyderabad,BlueDart,2025-06-24,2025-06-29,45.2,1468.28,Delivered,2284,5
SH10786,Ahmedabad_Warehouse,Delhi,FedEx,2025-08-03,2025-08-05,39.5,657.3,Delivered,338,2
SH10787,Delhi_Warehouse,Delhi,Delhivery,2025-01-12,2025-01-18,24.3,675.6,Delivered,742,6
SH10788,Delhi_Warehouse,Nagpur,Delhivery,2025-09-08,2025-09-11,32.2,428.5,Delivered,196,3
SH10789,Pune_Warehouse,Pune,FedEx,2025-07-18,2025-07-19,30.8,364.7,Delivered,61,1
SH10790,Hyderabad_Warehouse,Delhi,XpressBees,2025-01-05,2025-01-11,20.1,1133.32,Delivered,2095,6
SH10791,Ahmedabad_Warehouse,Delhi,Delhivery,2025-02-04,2025-02-11,16.0,1209.4,Delivered,2346,7
SH10792,Bengaluru_Warehouse,Jaipur,DHL,2025-06-15,2025-06-16,14.7,339.37,Delivered,431,1
SH10793,Pune_Warehouse,Pune,FedEx,2025-09-21,2025-09-28,46.3,1289.46,Delivered,1820,7
SH10794,Bengaluru_Warehouse,Hyderabad,XpressBees,2025-10-29,2025-11-02,10.1,748.83,Delayed,1361,4
SH10795,Hyderabad_Warehouse,Nagpur,DHL,2025-06-07,2025-06-09,10.2,256.21,Delivered,219,2
SH10796,Mumbai_Warehouse,Surat,DHL,2025-04-18,2025-04-24,34.0,1262.57,Delivered,2294,6
SH10797,Bengaluru_Warehouse,Hyderabad,Delhivery,2025-12-20,2025-12-27,32.0,1273.13,Delivered,2185,7
SH10798,Bengaluru_Warehouse,Surat,BlueDart,2025-06-17,2025-06-21,15.3,710.72,Delivered,1440,4
SH10799,Bengaluru_Warehouse,Jaipur,FedEx,2025-04-26,2025-04-30,26.0,1018.71,Delivered,1785,4
SH10800,Bengaluru_Warehouse,Chennai,BlueDart,2025-06-11,2025-06-15,28.3,719.24,Delivered,1023,4
SH10801,Ahmedabad_Warehouse,Nashik,FedEx,2025-01-05,2025-01-09,6.6,988.94,In Transit,1993,4
SH10802,Mumbai_Warehouse,Kolkata,BlueDart,2025-04-21,2025-04-25,41.2,1012.39,Delivered,1140,4
SH10803,Bengaluru_Warehouse,Delhi,FedEx,2025-07-08,2025-07-16,28.3,1391.08,Delivered,2474,8
SH10804,Hyderabad_Warehouse,Pune,Delhivery,2025-12-02,2025-12-05,24.6,454.44,Delivered,204,3
SH10805,Hyderabad_Warehouse,Mumbai,Ecom Express,2025-09-27,2025-10-01,28.4,554.71,In Transit,471,4
SH10806,Delhi_Warehouse,Jaipur,XpressBees,2025-10-13,2025-10-20,22.7,1352.91,Delivered,2424,7
SH10807,Ahmedabad_Warehouse,Jaipur,DHL,2025-07-18,2025-07-23,17.3,647.13,In Transit,757,5
SH10808,Pune_Warehouse,Nashik,FedEx,2025-02-10,2025-02-13,20.2,552.07,Delivered,811,3
SH10809,Delhi_Warehouse,Kolkata,FedEx,2025-05-23,2025-05-29,6.1,923.39,Delivered,1989,6
SH10810,Hyderabad_Warehouse,Delhi,Delhivery,2025-12-30,2026-01-01,57.8,823.96,Delayed,514,2
SH10811,Delhi_Warehouse,Jaipur,Delhivery,2025-01-17,2025-01-22,17.1,774.51,Delivered,1308,5
SH10812,Delhi_Warehouse,Ahmedabad,XpressBees,2025-11-17,2025-11-20,57.2,893.74,Delivered,751,3
SH10813,Bengaluru_Warehouse,Jaipur,XpressBees,2025-09-07,2025-09-11,20.4,464.42,In Transit,535,4
SH10814,Bengaluru_Warehouse,Nagpur,Ecom Express,2025-04-14,2025-04-20,11.9,1161.82,Delivered,2413,6
SH10815,Ahmedabad_Warehouse,Surat,FedEx,2025-10-11,2025-10-15,40.4,738.92,Delivered,539,4
SH10816,Bengaluru_Warehouse,Nagpur,DHL,2025-11-02,2025-11-05,23.9,340.68,Delayed,281,3
SH10817,Pune_Warehouse,Kolkata,XpressBees,2025-01-16,2025-01-21,70.9,1434.82,Delayed,1701,5
SH10818,Mumbai_Warehouse,Kolkata,XpressBees,2025-02-08,2025-02-15,11.7,1121.78,In Transit,2175,7
SH10819,Ahmedabad_Warehouse,Bengaluru,FedEx,2025-08-31,2025-09-03,41.5,497.94,Delayed,362,3
SH10820,Delhi_Warehouse,Ahmedabad,DHL,2025-12-31,2026-01-06,42.9,1148.24,Delivered,1784,6
SH10821,Pune_Warehouse,Nashik,Ecom Express,2025-01-09,2025-01-13,29.8,874.35,Delayed,1375,4
SH10822,Pune_Warehouse,Surat,Delhivery,2025-08-31,2025-09-05,43.1,1352.68,Delivered,2084,5
SH10823,Mumbai_Warehouse,Surat,XpressBees,2025-02-19,2025-02-21,17.3,358.48,Delivered,361,2
SH10824,Pune_Warehouse,Kolkata,Delhivery,2025-08-26,2025-08-31,10.0,1185.51,Delivered,2441,5
SH10825,Hyderabad_Warehouse,Nagpur,Ecom Express,2025-08-16,2025-08-22,12.7,765.92,Delayed,1567,6
SH10826,Bengaluru_Warehouse,Kolkata,Ecom Express,2025-02-03,2025-02-08,19.5,1261.56,Delivered,2114,5
SH10827,Bengaluru_Warehouse,Chennai,DHL,2025-09-06,2025-09-09,30.8,739.26,Delayed,937,3
SH10828,Mumbai_Warehouse,Nashik,DHL,2025-11-24,2025-12-01,10.6,1189.59,Delivered,2362,7
SH10829,Hyderabad_Warehouse,Delhi,Ecom Express,2025-11-12,2025-11-18,14.7,840.92,Delivered,1585,6
SH10830,Ahmedabad_Warehouse,Ahmedabad,FedEx,2025-01-11,2025-01-12,11.2,290.93,Delivered,361,1
SH10831,Ahmedabad_Warehouse,Hyderabad,FedEx,2025-03-31,2025-04-06,34.3,1447.79,Delivered,2312,6
SH10832,Delhi_Warehouse,Nagpur,Ecom Express,2025-03-29,2025-04-04,56.9,1298.23,Delivered,2000,6
SH10833,Bengaluru_Warehouse,Nagpur,FedEx,2025-06-15,2025-06-18,8.8,499.83,Delivered,785,3
SH10834,Pune_Warehouse,Surat,DHL,2025-02-22,2025-02-28,26.8,823.71,Delivered,1387,6
SH10835,Ahmedabad_Warehouse,Chennai,DHL,2025-11-08,2025-11-11,37.1,793.49,Delivered,1001,3
SH10836,Ahmedabad_Warehouse,Mumbai,BlueDart,2025-10-11,2025-10-14,16.3,763.89,Delivered,1382,3
SH10837,Pune_Warehouse,Bengaluru,Delhivery,2025-10-23,2025-10-30,6.4,1094.89,Delivered,2416,7
SH10838,Delhi_Warehouse,Delhi,Ecom Express,2025-03-14,2025-03-20,40.2,1369.91,Delivered,2253,6
SH10839,Pune_Warehouse,Jaipur,XpressBees,2025-01-06,2025-01-07,6.1,233.37,Delivered,578,1
SH10840,Bengaluru_Warehouse,Bengaluru,Delhivery,2025-11-29,2025-12-05,47.7,1489.12,Delivered,2431,6
SH10841,Pune_Warehouse,Surat,Ecom Express,2025-04-16,2025-04-21,11.0,640.19,Delivered,1123,5
SH10842,Hyderabad_Warehouse,Delhi,FedEx,2025-08-28,2025-09-01,5.4,797.48,Delivered,1777,4
SH10843,Ahmedabad_Warehouse,Hyderabad,BlueDart,2025-11-28,2025-12-06,13.4,1084.79,Delivered,1923,8
SH10844,Ahmedabad_Warehouse,Chennai,FedEx,2025-01-14,2025-01-17,18.4,721.56,Delivered,1233,3
SH10845,Pune_Warehouse,Bengaluru,DHL,2025-01-02,2025-01-06,21.2,738.12,Delivered,1169,4
SH10846,Mumbai_Warehouse,Mumbai,XpressBees,2025-01-02,2025-01-05,28.3,778.54,Delivered,1168,3
SH10847,Hyderabad_Warehouse,Delhi,FedEx,2025-02-27,2025-03-05,22.5,1175.64,Delivered,2164,6
SH10848,Mumbai_Warehouse,Bengaluru,BlueDart,2025-01-19,2025-01-23,54.1,1030.12,Delivered,996,4
SH10849,Delhi_Warehouse,Jaipur,BlueDart,2025-10-27,2025-10-29,17.9,677.29,In Transit,736,2
SH10850,Ahmedabad_Warehouse,Nagpur,DHL,2025-08-10,2025-08-16,23.3,712.18,Delivered,936,6
SH10851,Delhi_Warehouse,Ahmedabad,XpressBees,2025-12-24,2025-12-26,22.0,548.18,Delivered,527,2
SH10852,Mumbai_Warehouse,Bengaluru,FedEx,2025-10-20,2025-10-23,4.9,639.83,Delayed,1009,3
SH10853,Ahmedabad_Warehouse,Ahmedabad,DHL,2025-12-18,2025-12-21,7.6,296.47,Delivered,329,3
SH10854,Hyderabad_Warehouse,Pune,BlueDart,2025-03-29,2025-04-02,19.5,445.09,Delivered,269,4
SH10855,Pune_Warehouse,Nashik,DHL,2025-04-16,2025-04-22,25.1,1103.01,Delayed,1824,6
SH10856,Bengaluru_Warehouse,Jaipur,XpressBees,2025-11-07,2025-11-08,3.5,218.05,Delivered,239,1
SH10857,Bengaluru_Warehouse,Kolkata,FedEx,2025-03-31,2025-04-05,55.6,1177.51,Delayed,1442,5
SH10858,Bengaluru_Warehouse,Ahmedabad,FedEx,2025-01-21,2025-01-25,26.5,1028.69,Delivered,1961,4
SH10859,Ahmedabad_Warehouse,Mumbai,FedEx,2025-09-02,2025-09-08,18.8,1022.37,Delivered,1825,6
SH10860,Hyderabad_Warehouse,Surat,DHL,2025-10-20,2025-10-23,25.7,693.6,Delivered,1143,3
SH10861,Pune_Warehouse,Delhi,DHL,2025-12-20,2025-12-22,12.9,320.34,Delivered,524,2
SH10862,Ahmedabad_Warehouse,Nagpur,Delhivery,2025-12-05,2025-12-11,21.3,1250.68,In Transit,2331,6
SH10863,Ahmedabad_Warehouse,Kolkata,FedEx,2025-02-13,2025-02-19,23.6,1099.65,Delivered,2096,6
SH10864,Mumbai_Warehouse,Surat,DHL,2025-10-09,2025-10-14,40.5,1074.86,Delivered,1550,5
SH10865,Pune_Warehouse,Pune,FedEx,2025-11-05,2025-11-09,16.8,340.45,Delivered,262,4
SH10866,Bengaluru_Warehouse,Nashik,FedEx,2025-09-12,2025-09-15,6.2,199.89,Delivered,136,3
SH10867,Ahmedabad_Warehouse,Jaipur,BlueDart,2025-10-27,2025-10-31,9.8,458.81,Delivered,822,4
SH10868,Hyderabad_Warehouse,Chennai,XpressBees,2025-11-02,2025-11-03,15.8,446.85,Delayed,436,1
SH10869,Bengaluru_Warehouse,Kolkata,FedEx,2025-06-12,2025-06-20,6.8,1039.25,Delivered,2158,8
SH10870,Pune_Warehouse,Ahmedabad,Ecom Express,2025-01-15,2025-01-17,9.0,413.44,Delayed,554,2
SH10871,Mumbai_Warehouse,Pune,Ecom Express,2025-06-16,2025-06-21,9.9,409.99,Delivered,742,5
SH10872,Ahmedabad_Warehouse,Nagpur,DHL,2025-03-15,2025-03-23,15.1,1223.76,Delivered,2441,8
SH10873,Bengaluru_Warehouse,Nagpur,Delhivery,2025-02-11,2025-02-17,26.3,1227.0,Delivered,2055,6
SH10874,Delhi_Warehouse,Hyderabad,BlueDart,2025-02-15,2025-02-19,14.6,503.58,Delivered,586,4
SH10875,Ahmedabad_Warehouse,Jaipur,Delhivery,2025-09-12,2025-09-13,27.4,684.85,Delivered,990,1
SH10876,Mumbai_Warehouse,Nashik,FedEx,2025-07-04,2025-07-08,18.8,761.67,Delivered,1314,4
SH10877,Pune_Warehouse,Chennai,BlueDart,2025-07-17,2025-07-23,9.3,809.43,Delivered,1678,6
SH10878,Ahmedabad_Warehouse,Mumbai,DHL,2025-09-29,2025-10-06,23.9,1231.53,Delayed,2344,7
SH10879,Pune_Warehouse,Kolkata,XpressBees,2025-07-20,2025-07-25,21.5,1103.5,Delayed,2185,5
SH10880,Ahmedabad_Warehouse,Kolkata,Delhivery,2025-08-18,2025-08-24,27.9,1336.45,In Transit,2445,6
SH10881,Ahmedabad_Warehouse,Nagpur,DHL,2025-02-01,2025-02-02,31.7,446.85,Delayed,149,1
SH10882,Mumbai_Warehouse,Chennai,Delhivery,2025-11-07,2025-11-10,41.3,652.05,Delivered,629,3
SH10883,Delhi_Warehouse,Kolkata,XpressBees,2025-06-13,2025-06-16,26.8,903.0,Delivered,1429,3
SH10884,Hyderabad_Warehouse,Pune,Ecom Express,2025-02-26,2025-03-01,21.0,317.77,Delayed,170,3
SH10885,Delhi_Warehouse,Ahmedabad,FedEx,2025-10-24,2025-10-29,28.0,762.43,Delayed,920,5
SH10886,Pune_Warehouse,Jaipur,XpressBees,2025-09-26,2025-09-28,13.6,,In Transit,426,2
SH10887,Mumbai_Warehouse,Surat,FedEx,2025-01-20,2025-01-27,12.9,1139.13,Delivered,2336,7
SH10888,Mumbai_Warehouse,Nagpur,FedEx,2025-03-12,2025-03-14,44.8,500.37,Delivered,205,2
SH10889,Pune_Warehouse,Jaipur,DHL,2025-01-06,2025-01-09,12.6,298.0,In Transit,413,3
SH10890,Pune_Warehouse,Ahmedabad,XpressBees,2025-04-09,2025-04-11,10.1,416.72,In Transit,528,2
SH10891,Pune_Warehouse,Pune,Ecom Express,2025-02-06,2025-02-09,26.8,474.25,Delivered,414,3
SH10892,Ahmedabad_Warehouse,Delhi,Delhivery,2025-09-17,2025-09-20,13.7,805.52,Delayed,1443,3
SH10893,Bengaluru_Warehouse,Hyderabad,Ecom Express,2025-07-10,2025-07-12,31.5,813.92,Delivered,943,2
SH10894,Mumbai_Warehouse,Kolkata,FedEx,2025-12-24,2025-12-30,39.4,1448.28,In Transit,2286,6
SH10895,Mumbai_Warehouse,Kolkata,DHL,2025-10-01,2025-10-04,11.2,374.04,Delivered,689,3
SH10896,Mumbai_Warehouse,Jaipur,XpressBees,2025-08-12,2025-08-17,28.9,935.0,Delayed,1366,5
SH10897,Pune_Warehouse,Pune,XpressBees,2025-07-05,2025-07-09,12.4,897.95,Delivered,1667,4
SH10898,Hyderabad_Warehouse,Nagpur,DHL,2025-01-20,2025-01-27,16.1,856.74,Delivered,1584,7
SH10899,Mumbai_Warehouse,Hyderabad,DHL,2025-01-26,2025-02-01,23.2,1135.64,Delivered,2001,6
SH10900,Delhi_Warehouse,Jaipur,Delhivery,2025-08-13,2025-08-16,12.9,323.18,Delivered,544,3
SH10901,Delhi_Warehouse,Hyderabad,DHL,2025-01-02,2025-01-06,21.8,888.81,Delivered,1293,4
SH10902,Mumbai_Warehouse,Nagpur,Ecom Express,2025-01-16,2025-01-23,17.0,1097.86,In Transit,2012,7
SH10903,Mumbai_Warehouse,Nashik,XpressBees,2025-03-21,2025-03-28,31.9,1212.86,Delivered,2165,7
SH10904,Pune_Warehouse,Pune,FedEx,2025-11-19,2025-11-24,32.0,976.68,Delayed,1564,5
SH10905,Mumbai_Warehouse,Nashik,FedEx,2025-06-17,2025-06-23,13.0,788.57,Delivered,1647,6
SH10906,Hyderabad_Warehouse,Surat,XpressBees,2025-09-16,2025-09-20,23.5,1172.62,Delivered,2167,4
SH10907,Ahmedabad_Warehouse,Mumbai,BlueDart,2025-05-31,2025-06-03,35.1,1015.82,Delivered,1581,3
SH10908,Bengaluru_Warehouse,Delhi,FedEx,2025-03-05,2025-03-11,8.9,1080.27,Delivered,2375,6
SH10909,Hyderabad_Warehouse,Bengaluru,DHL,2025-05-16,2025-05-18,16.9,418.41,Delivered,362,2
SH10910,Hyderabad_Warehouse,Kolkata,XpressBees,2025-02-03,2025-02-07,22.8,722.86,Delayed,902,4
SH10911,Ahmedabad_Warehouse,Bengaluru,XpressBees,2025-10-09,2025-10-11,8.7,288.53,Delayed,324,2
SH10912,Mumbai_Warehouse,Kolkata,DHL,2025-03-08,2025-03-11,14.1,297.28,Delivered,272,3
SH10913,Ahmedabad_Warehouse,Surat,Ecom Express,2025-05-18,2025-05-21,50.6,1040.54,In Transit,1206,3
SH10914,Delhi_Warehouse,Jaipur,DHL,2025-12-24,2025-12-27,12.6,439.28,Delivered,603,3
SH10915,Bengaluru_Warehouse,Bengaluru,DHL,2025-08-05,2025-08-08,13.6,575.82,Delivered,1047,3
SH10916,Hyderabad_Warehouse,Jaipur,BlueDart,2025-06-17,2025-06-21,26.6,741.86,Delivered,1123,4
SH10917,Delhi_Warehouse,Nagpur,BlueDart,2025-07-18,2025-07-21,7.9,790.67,Delivered,1571,3
SH10918,Pune_Warehouse,Pune,XpressBees,2025-10-14,2025-10-21,17.2,1233.99,Delivered,2367,7
SH10919,Mumbai_Warehouse,Chennai,Ecom Express,2025-04-03,2025-04-08,10.2,1062.23,Delivered,2131,5
SH10920,Pune_Warehouse,Hyderabad,DHL,2025-08-21,2025-08-24,21.8,687.21,Delivered,977,3
SH10921,Mumbai_Warehouse,Kolkata,Delhivery,2025-11-15,2025-11-19,1.8,367.59,Delivered,848,4
SH10922,Delhi_Warehouse,Jaipur,XpressBees,2025-07-28,2025-08-03,19.8,1099.27,Delivered,1939,6
SH10923,Hyderabad_Warehouse,Kolkata,Delhivery,2025-06-12,2025-06-13,23.3,426.5,Delivered,353,1
SH10924,Delhi_Warehouse,Mumbai,FedEx,2025-02-22,2025-02-26,14.3,919.03,Delivered,1374,4
SH10925,Bengaluru_Warehouse,Mumbai,DHL,2025-04-01,2025-04-04,15.0,642.3,In Transit,1086,3
SH10926,Pune_Warehouse,Pune,BlueDart,2025-12-12,,13.1,418.3,Delivered,498,1
SH10927,Bengaluru_Warehouse,Kolkata,BlueDart,2025-07-17,2025-07-22,17.0,1035.31,Delivered,1560,5
SH10928,Ahmedabad_Warehouse,Surat,BlueDart,2025-04-20,2025-04-24,45.2,826.0,Delivered,836,4
SH10929,Pune_Warehouse,Surat,DHL,2025-06-02,2025-06-05,32.6,565.06,Delivered,504,3
SH10930,Delhi_Warehouse,Delhi,DHL,2025-07-30,2025-08-05,17.0,863.22,Delivered,1650,6
SH10931,Ahmedabad_Warehouse,Delhi,Delhivery,2025-07-16,2025-07-19,14.1,483.82,In Transit,476,3
SH10932,Bengaluru_Warehouse,Bengaluru,XpressBees,2025-09-13,2025-09-18,30.6,989.93,Delivered,1699,5
SH10933,Delhi_Warehouse,Chennai,Delhivery,2025-04-04,2025-04-06,20.9,468.88,Delivered,447,2
SH10934,Mumbai_Warehouse,Delhi,BlueDart,2025-08-25,2025-08-29,8.5,594.5,Delivered,1115,4
SH10935,Ahmedabad_Warehouse,Ahmedabad,XpressBees,2025-06-11,2025-06-16,15.7,1055.64,Delivered,2030,5
SH10936,Bengaluru_Warehouse,Jaipur,Ecom Express,2025-12-10,2025-12-12,42.3,617.43,Delivered,610,2
SH10937,Mumbai_Warehouse,Bengaluru,Ecom Express,2025-02-27,2025-03-05,26.0,1185.89,Delivered,1931,6
SH10938,Bengaluru_Warehouse,Hyderabad,Delhivery,2025-02-24,2025-03-01,14.2,949.4,Delayed,1819,5
SH10939,Ahmedabad_Warehouse,Jaipur,Ecom Express,2025-06-18,2025-06-27,5.9,1013.36,Delivered,2262,9
SH10940,Ahmedabad_Warehouse,Chennai,Delhivery,2025-07-05,2025-07-06,21.7,527.81,Delivered,463,1
SH10941,Pune_Warehouse,Nashik,Delhivery,2025-09-10,2025-09-15,18.9,969.76,Delivered,1802,5
SH10942,Delhi_Warehouse,Ahmedabad,Delhivery,2025-05-28,2025-06-02,16.7,1225.25,Delayed,2345,5
SH10943,Ahmedabad_Warehouse,Pune,Ecom Express,2025-11-30,2025-12-05,30.9,1195.33,Delivered,1920,5
SH10944,Hyderabad_Warehouse,Mumbai,XpressBees,2025-06-23,2025-06-25,26.2,542.97,Delivered,510,2
SH10945,Bengaluru_Warehouse,Jaipur,FedEx,2025-02-17,2025-02-24,6.0,877.49,Delayed,2065,7
SH10946,Pune_Warehouse,Hyderabad,Ecom Express,2025-02-13,2025-02-15,19.0,411.2,Delivered,313,2
SH10947,Hyderabad_Warehouse,Delhi,DHL,2025-12-22,2025-12-27,7.3,763.58,In Transit,1493,5
SH10948,Bengaluru_Warehouse,Mumbai,Delhivery,2025-02-18,2025-02-22,13.3,707.93,Delivered,1269,4
SH10949,Bengaluru_Warehouse,Surat,XpressBees,2025-12-12,,6.9,700.07,Delivered,1351,3
SH10950,Ahmedabad_Warehouse,Chennai,Delhivery,2025-04-12,2025-04-16,7.0,606.61,In Transit,1323,4
SH10951,Delhi_Warehouse,Surat,FedEx,2025-02-04,2025-02-06,23.5,343.66,Delivered,127,2
SH10952,Bengaluru_Warehouse,Pune,Delhivery,2025-04-22,2025-04-26,22.0,735.86,Delivered,1295,4
SH10953,Mumbai_Warehouse,Mumbai,BlueDart,2025-08-13,2025-08-20,18.0,1202.18,Delivered,2345,7
SH10954,Hyderabad_Warehouse,Nashik,BlueDart,2025-06-06,2025-06-10,12.5,665.24,Delivered,1120,4
SH10955,Bengaluru_Warehouse,Pune,FedEx,2025-10-14,2025-10-17,6.5,500.08,Delayed,728,3
