Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid_Date
SH10718,Hyderabad_Warehouse,Mumbai,BlueDart,6/29/2025,7/5/2025,3.7,808.55,Delivered,1741,6,FALSE
SH10719,Mumbai_Warehouse,Mumbai,DHL,3/28/2025,4/2/2025,23.2,817.31,Delivered,1470,5,FALSE
SH10720,Mumbai_Warehouse,Hyderabad,Ecom Express,8/7/2025,8/11/2025,10.5,330.52,Delivered,450,4,FALSE
SH10721,Pune_Warehouse,Chennai,Ecom Express,2/20/2025,2/26/2025,5.2,730.43,In Transit,1585,6,FALSE
SH10722,Ahmedabad_Warehouse,Chennai,Delhivery,12/6/2025,12/12/2025,28.1,1059.58,Delivered,1688,6,FALSE
SH10723,Ahmedabad_Warehouse,Ahmedabad,DHL,11/5/2025,11/7/2025,13.7,370.56,Delivered,328,2,FALSE
SH10724,Ahmedabad_Warehouse,Jaipur,Ecom Express,2/13/2025,2/15/2025,24.6,626.61,Delivered,973,2,FALSE
SH10725,Ahmedabad_Warehouse,Nagpur,XpressBees,10/14/2025,10/20/2025,5.1,941.58,Delivered,1987,6,FALSE
SH10726,Mumbai_Warehouse,Nagpur,FedEx,2/12/2025,2/18/2025,2.7,862.75,Delivered,1566,6,FALSE
SH10727,Delhi_Warehouse,Nagpur,DHL,9/21/2025,9/25/2025,19.4,352.24,In Transit,384,4,FALSE
SH10728,Bengaluru_Warehouse,Mumbai,Ecom Express,2/2/2025,2/5/2025,7.5,229.38,Delivered,148,3,FALSE
SH10729,Mumbai_Warehouse,Hyderabad,FedEx,6/28/2025,7/4/2025,19.3,868.93,Delayed,1474,6,FALSE
SH10730,Ahmedabad_Warehouse,Kolkata,Ecom Express,8/29/2025,9/3/2025,19.5,801.88,Delivered,1181,5,FALSE
SH10731,Bengaluru_Warehouse,Hyderabad,Ecom Express,9/24/2025,10/1/2025,17.9,1258.5,Delayed,2405,7,FALSE
SH10732,Ahmedabad_Warehouse,Pune,FedEx,6/2/2025,6/5/2025,34.6,908.98,Delivered,1330,3,FALSE
SH10733,Pune_Warehouse,Jaipur,DHL,12/3/2025,12/10/2025,81.6,1757.13,In Transit,2333,7,FALSE
SH10734,Hyderabad_Warehouse,Delhi,Delhivery,10/10/2025,10/12/2025,22.9,794.255,Delivered,575,2,FALSE
SH10735,Mumbai_Warehouse,Ahmedabad,BlueDart,3/18/2025,3/22/2025,53.1,1007.63,Delivered,1146,4,FALSE
SH10736,Mumbai_Warehouse,Ahmedabad,XpressBees,9/2/2025,9/5/2025,13.9,290.24,Delivered,392,3,FALSE
SH10737,Bengaluru_Warehouse,Nagpur,BlueDart,9/24/2025,9/29/2025,6.5,815.56,Delivered,1457,5,FALSE
SH10738,Mumbai_Warehouse,Surat,FedEx,5/2/2025,5/5/2025,11,446.77,Delivered,511,3,FALSE
SH10739,Pune_Warehouse,Nagpur,XpressBees,9/27/2025,10/2/2025,14.5,673.34,Delivered,1256,5,FALSE
SH10740,Hyderabad_Warehouse,Surat,Ecom Express,11/24/2025,11/25/2025,55.9,913.67,Delivered,893,1,FALSE
SH10741,Delhi_Warehouse,Mumbai,Delhivery,10/26/2025,10/29/2025,18.6,437.82,Delivered,505,3,FALSE
SH10742,Delhi_Warehouse,Chennai,XpressBees,10/6/2025,10/9/2025,35.4,437.83,Delivered,287,3,FALSE
SH10743,Pune_Warehouse,Hyderabad,Ecom Express,8/20/2025,8/26/2025,13.1,636.78,Delayed,1305,6,FALSE
SH10744,Hyderabad_Warehouse,Nagpur,XpressBees,4/9/2025,4/16/2025,12,794.255,Delivered,2371,7,FALSE
SH10745,Ahmedabad_Warehouse,Pune,Ecom Express,10/18/2025,10/22/2025,4.9,327.59,Delivered,537,4,FALSE
SH10746,Hyderabad_Warehouse,Ahmedabad,BlueDart,5/13/2025,5/17/2025,54.8,904.17,Delivered,1042,4,FALSE
SH10747,Delhi_Warehouse,Mumbai,DHL,7/14/2025,7/17/2025,42.9,706.38,Delivered,600,3,FALSE
SH10748,Delhi_Warehouse,Jaipur,Delhivery,4/25/2025,5/1/2025,20.9,1175.05,Delivered,2032,6,FALSE
SH10749,Mumbai_Warehouse,Nashik,Ecom Express,4/25/2025,4/29/2025,15.2,703.24,Delivered,1066,4,FALSE
SH10750,Mumbai_Warehouse,Pune,XpressBees,2/27/2025,3/5/2025,19.1,1259.34,Delivered,2438,6,FALSE
SH10751,Pune_Warehouse,Mumbai,Ecom Express,12/17/2025,12/20/2025,6.3,305.33,Delivered,650,3,FALSE
SH10752,Delhi_Warehouse,Delhi,Delhivery,2/23/2025,2/24/2025,24.6,432.2,Delivered,247,1,FALSE
SH10753,Ahmedabad_Warehouse,Surat,Delhivery,2/1/2025,2/6/2025,40.7,1054.34,Delivered,1477,5,FALSE
SH10754,Ahmedabad_Warehouse,Surat,DHL,12/8/2025,12/13/2025,42,1152.08,Delayed,1647,5,FALSE
SH10755,Mumbai_Warehouse,Mumbai,DHL,7/22/2025,7/28/2025,5.1,1270.6,Delivered,2478,6,FALSE
SH10756,Pune_Warehouse,Surat,DHL,6/9/2025,6/15/2025,35.2,1251.54,Delivered,2185,6,FALSE
SH10757,Mumbai_Warehouse,Jaipur,XpressBees,9/27/2025,10/4/2025,6.3,906.58,Delivered,2217,7,FALSE
SH10758,Mumbai_Warehouse,Delhi,Ecom Express,5/20/2025,5/26/2025,2.8,719.54,Delayed,1604,6,FALSE
SH10759,Delhi_Warehouse,Surat,FedEx,2/16/2025,2/19/2025,36,803.75,Delivered,931,3,FALSE
SH10760,Ahmedabad_Warehouse,Nashik,BlueDart,9/24/2025,9/27/2025,12.4,649.3,Delivered,1101,3,FALSE
SH10761,Pune_Warehouse,Nashik,BlueDart,3/6/2025,3/9/2025,32.9,451.13,Delayed,377,3,FALSE
SH10762,Hyderabad_Warehouse,Nashik,FedEx,7/21/2025,7/24/2025,31,729.94,Delivered,1106,3,FALSE
SH10763,Delhi_Warehouse,Pune,BlueDart,12/13/2025,12/17/2025,28.5,698.81,Delivered,943,4,FALSE
SH10764,Bengaluru_Warehouse,Hyderabad,BlueDart,12/8/2025,12/11/2025,18.9,229.65,Delivered,137,3,FALSE
SH10765,Ahmedabad_Warehouse,Pune,Ecom Express,5/12/2025,5/16/2025,6.9,398.7,Delivered,551,4,FALSE
SH10766,Hyderabad_Warehouse,Nashik,Ecom Express,10/12/2025,10/17/2025,14.6,752.67,Delivered,1360,5,FALSE
SH10767,Hyderabad_Warehouse,Bengaluru,DHL,8/12/2025,8/16/2025,42.5,807.86,Delivered,955,4,FALSE
SH10768,Delhi_Warehouse,Jaipur,BlueDart,6/24/2025,7/3/2025,33.4,1365.89,Delivered,2485,9,FALSE
SH10769,Mumbai_Warehouse,Kolkata,XpressBees,2/21/2025,2/23/2025,15.1,736.06,Delivered,1222,2,FALSE
SH10770,Ahmedabad_Warehouse,Mumbai,XpressBees,5/18/2025,5/24/2025,15,1217.42,Delivered,2399,6,FALSE
SH10771,Ahmedabad_Warehouse,Jaipur,Ecom Express,8/26/2025,9/1/2025,26.9,1020.74,Delivered,1669,6,FALSE
SH10772,Ahmedabad_Warehouse,Pune,Ecom Express,12/27/2025,12/29/2025,19.9,321.64,Delivered,149,2,FALSE
SH10773,Delhi_Warehouse,Surat,DHL,1/2/2025,1/6/2025,15.7,439.64,Delivered,548,4,FALSE
SH10774,Pune_Warehouse,Delhi,XpressBees,9/19/2025,9/24/2025,25.4,986.26,Delivered,1779,5,FALSE
SH10775,Pune_Warehouse,Kolkata,Ecom Express,11/5/2025,11/10/2025,24.9,833.6,Delivered,1386,5,FALSE
SH10776,Delhi_Warehouse,Chennai,XpressBees,12/14/2025,12/17/2025,11.2,484.87,Delivered,789,3,FALSE
SH10777,Delhi_Warehouse,Delhi,XpressBees,6/4/2025,6/8/2025,22.6,943.87,Delivered,1329,4,FALSE
SH10778,Pune_Warehouse,Delhi,FedEx,2/13/2025,2/19/2025,23.9,1159.42,Delivered,2263,6,FALSE
SH10779,Ahmedabad_Warehouse,Delhi,DHL,4/9/2025,4/13/2025,18,630.8,Delivered,1002,4,FALSE
SH10780,Bengaluru_Warehouse,Hyderabad,Delhivery,11/7/2025,11/8/2025,10.3,240.15,Delivered,160,1,FALSE
SH10781,Pune_Warehouse,Hyderabad,BlueDart,11/17/2025,11/21/2025,14.2,525.06,In Transit,812,4,FALSE
SH10782,Bengaluru_Warehouse,Jaipur,DHL,8/21/2025,8/28/2025,8.8,1197.93,In Transit,2343,7,FALSE
SH10783,Hyderabad_Warehouse,Hyderabad,FedEx,2/14/2025,2/21/2025,23,1063.67,Delivered,1917,7,FALSE
SH10784,Bengaluru_Warehouse,Chennai,XpressBees,2/14/2025,2/19/2025,5.1,794.255,Delivered,2102,5,FALSE
SH10785,Ahmedabad_Warehouse,Hyderabad,BlueDart,6/24/2025,6/29/2025,45.2,1468.28,Delivered,2284,5,FALSE
SH10786,Ahmedabad_Warehouse,Delhi,FedEx,8/3/2025,8/5/2025,39.5,657.3,Delivered,338,2,FALSE
SH10787,Delhi_Warehouse,Delhi,Delhivery,1/12/2025,1/18/2025,24.3,675.6,Delivered,742,6,FALSE
SH10788,Delhi_Warehouse,Nagpur,Delhivery,9/8/2025,9/11/2025,32.2,428.5,Delivered,196,3,FALSE
SH10789,Pune_Warehouse,Pune,FedEx,7/18/2025,7/19/2025,30.8,364.7,Delivered,61,1,FALSE
SH10790,Hyderabad_Warehouse,Delhi,XpressBees,1/5/2025,1/11/2025,20.1,1133.32,Delivered,2095,6,FALSE
SH10791,Ahmedabad_Warehouse,Delhi,Delhivery,2/4/2025,2/11/2025,16,1209.4,Delivered,2346,7,FALSE
SH10792,Bengaluru_Warehouse,Jaipur,DHL,6/15/2025,6/16/2025,14.7,339.37,Delivered,431,1,FALSE
SH10793,Pune_Warehouse,Pune,FedEx,9/21/2025,9/28/2025,46.3,1289.46,Delivered,1820,7,FALSE
SH10794,Bengaluru_Warehouse,Hyderabad,XpressBees,10/29/2025,11/2/2025,10.1,748.83,Delayed,1361,4,FALSE
SH10795,Hyderabad_Warehouse,Nagpur,DHL,6/7/2025,6/9/2025,10.2,256.21,Delivered,219,2,FALSE
SH10796,Mumbai_Warehouse,Surat,DHL,4/18/2025,4/24/2025,34,1262.57,Delivered,2294,6,FALSE
SH10797,Bengaluru_Warehouse,Hyderabad,Delhivery,12/20/2025,12/27/2025,32,1273.13,Delivered,2185,7,FALSE
SH10798,Bengaluru_Warehouse,Surat,BlueDart,6/17/2025,6/21/2025,15.3,710.72,Delivered,1440,4,FALSE
SH10799,Bengaluru_Warehouse,Jaipur,FedEx,4/26/2025,4/30/2025,26,1018.71,Delivered,1785,4,FALSE
SH10800,Bengaluru_Warehouse,Chennai,BlueDart,6/11/2025,6/15/2025,28.3,719.24,Delivered,1023,4,FALSE
SH10801,Ahmedabad_Warehouse,Nashik,FedEx,1/5/2025,1/9/2025,6.6,988.94,In Transit,1993,4,FALSE
SH10802,Mumbai_Warehouse,Kolkata,BlueDart,4/21/2025,4/25/2025,41.2,1012.39,Delivered,1140,4,FALSE
SH10803,Bengaluru_Warehouse,Delhi,FedEx,7/8/2025,7/16/2025,28.3,1391.08,Delivered,2474,8,FALSE
SH10804,Hyderabad_Warehouse,Pune,Delhivery,12/2/2025,12/5/2025,24.6,454.44,Delivered,204,3,FALSE
SH10805,Hyderabad_Warehouse,Mumbai,Ecom Express,9/27/2025,10/1/2025,28.4,554.71,In Transit,471,4,FALSE
SH10806,Delhi_Warehouse,Jaipur,XpressBees,10/13/2025,10/20/2025,22.7,1352.91,Delivered,2424,7,FALSE
SH10807,Ahmedabad_Warehouse,Jaipur,DHL,7/18/2025,7/23/2025,17.3,647.13,In Transit,757,5,FALSE
SH10808,Pune_Warehouse,Nashik,FedEx,2/10/2025,2/13/2025,20.2,552.07,Delivered,811,3,FALSE
SH10809,Delhi_Warehouse,Kolkata,FedEx,5/23/2025,5/29/2025,6.1,923.39,Delivered,1989,6,FALSE
SH10810,Hyderabad_Warehouse,Delhi,Delhivery,12/30/2025,1/1/2026,57.8,823.96,Delayed,514,2,FALSE
SH10811,Delhi_Warehouse,Jaipur,Delhivery,1/17/2025,1/22/2025,17.1,774.51,Delivered,1308,5,FALSE
SH10812,Delhi_Warehouse,Ahmedabad,XpressBees,11/17/2025,11/20/2025,57.2,893.74,Delivered,751,3,FALSE
SH10813,Bengaluru_Warehouse,Jaipur,XpressBees,9/7/2025,9/11/2025,20.4,464.42,In Transit,535,4,FALSE
SH10814,Bengaluru_Warehouse,Nagpur,Ecom Express,4/14/2025,4/20/2025,11.9,1161.82,Delivered,2413,6,FALSE
SH10815,Ahmedabad_Warehouse,Surat,FedEx,10/11/2025,10/15/2025,40.4,738.92,Delivered,539,4,FALSE
SH10816,Bengaluru_Warehouse,Nagpur,DHL,11/2/2025,11/5/2025,23.9,340.68,Delayed,281,3,FALSE
SH10817,Pune_Warehouse,Kolkata,XpressBees,1/16/2025,1/21/2025,70.9,1434.82,Delayed,1701,5,FALSE
SH10818,Mumbai_Warehouse,Kolkata,XpressBees,2/8/2025,2/15/2025,11.7,1121.78,In Transit,2175,7,FALSE
SH10819,Ahmedabad_Warehouse,Bengaluru,FedEx,8/31/2025,9/3/2025,41.5,497.94,Delayed,362,3,FALSE
SH10820,Delhi_Warehouse,Ahmedabad,DHL,12/31/2025,1/6/2026,42.9,1148.24,Delivered,1784,6,FALSE
SH10821,Pune_Warehouse,Nashik,Ecom Express,1/9/2025,1/13/2025,29.8,874.35,Delayed,1375,4,FALSE
SH10822,Pune_Warehouse,Surat,Delhivery,8/31/2025,9/5/2025,43.1,1352.68,Delivered,2084,5,FALSE
SH10823,Mumbai_Warehouse,Surat,XpressBees,2/19/2025,2/21/2025,17.3,358.48,Delivered,361,2,FALSE
SH10824,Pune_Warehouse,Kolkata,Delhivery,8/26/2025,8/31/2025,10,1185.51,Delivered,2441,5,FALSE
SH10825,Hyderabad_Warehouse,Nagpur,Ecom Express,8/16/2025,8/22/2025,12.7,765.92,Delayed,1567,6,FALSE
SH10826,Bengaluru_Warehouse,Kolkata,Ecom Express,2/3/2025,2/8/2025,19.5,1261.56,Delivered,2114,5,FALSE
SH10827,Bengaluru_Warehouse,Chennai,DHL,9/6/2025,9/9/2025,30.8,739.26,Delayed,937,3,FALSE
SH10828,Mumbai_Warehouse,Nashik,DHL,11/24/2025,12/1/2025,10.6,1189.59,Delivered,2362,7,FALSE
SH10829,Hyderabad_Warehouse,Delhi,Ecom Express,11/12/2025,11/18/2025,14.7,840.92,Delivered,1585,6,FALSE
SH10830,Ahmedabad_Warehouse,Ahmedabad,FedEx,1/11/2025,1/12/2025,11.2,290.93,Delivered,361,1,FALSE
SH10831,Ahmedabad_Warehouse,Hyderabad,FedEx,3/31/2025,4/6/2025,34.3,1447.79,Delivered,2312,6,FALSE
SH10832,Delhi_Warehouse,Nagpur,Ecom Express,3/29/2025,4/4/2025,56.9,1298.23,Delivered,2000,6,FALSE
SH10833,Bengaluru_Warehouse,Nagpur,FedEx,6/15/2025,6/18/2025,8.8,499.83,Delivered,785,3,FALSE
SH10834,Pune_Warehouse,Surat,DHL,2/22/2025,2/28/2025,26.8,823.71,Delivered,1387,6,FALSE
SH10835,Ahmedabad_Warehouse,Chennai,DHL,11/8/2025,11/11/2025,37.1,793.49,Delivered,1001,3,FALSE
SH10836,Ahmedabad_Warehouse,Mumbai,BlueDart,10/11/2025,10/14/2025,16.3,763.89,Delivered,1382,3,FALSE
SH10837,Pune_Warehouse,Bengaluru,Delhivery,10/23/2025,10/30/2025,6.4,1094.89,Delivered,2416,7,FALSE
SH10838,Delhi_Warehouse,Delhi,Ecom Express,3/14/2025,3/20/2025,40.2,1369.91,Delivered,2253,6,FALSE
SH10839,Pune_Warehouse,Jaipur,XpressBees,1/6/2025,1/7/2025,6.1,233.37,Delivered,578,1,FALSE
SH10840,Bengaluru_Warehouse,Bengaluru,Delhivery,11/29/2025,12/5/2025,47.7,1489.12,Delivered,2431,6,FALSE
SH10841,Pune_Warehouse,Surat,Ecom Express,4/16/2025,4/21/2025,11,640.19,Delivered,1123,5,FALSE
SH10842,Hyderabad_Warehouse,Delhi,FedEx,8/28/2025,9/1/2025,5.4,797.48,Delivered,1777,4,FALSE
SH10843,Ahmedabad_Warehouse,Hyderabad,BlueDart,11/28/2025,12/6/2025,13.4,1084.79,Delivered,1923,8,FALSE
SH10844,Ahmedabad_Warehouse,Chennai,FedEx,1/14/2025,1/17/2025,18.4,721.56,Delivered,1233,3,FALSE
SH10845,Pune_Warehouse,Bengaluru,DHL,1/2/2025,1/6/2025,21.2,738.12,Delivered,1169,4,FALSE
SH10846,Mumbai_Warehouse,Mumbai,XpressBees,1/2/2025,1/5/2025,28.3,778.54,Delivered,1168,3,FALSE
SH10847,Hyderabad_Warehouse,Delhi,FedEx,2/27/2025,3/5/2025,22.5,1175.64,Delivered,2164,6,FALSE
SH10848,Mumbai_Warehouse,Bengaluru,BlueDart,1/19/2025,1/23/2025,54.1,1030.12,Delivered,996,4,FALSE
SH10849,Delhi_Warehouse,Jaipur,BlueDart,10/27/2025,10/29/2025,17.9,677.29,In Transit,736,2,FALSE
SH10850,Ahmedabad_Warehouse,Nagpur,DHL,8/10/2025,8/16/2025,23.3,712.18,Delivered,936,6,FALSE
SH10851,Delhi_Warehouse,Ahmedabad,XpressBees,12/24/2025,12/26/2025,22,548.18,Delivered,527,2,FALSE
SH10852,Mumbai_Warehouse,Bengaluru,FedEx,10/20/2025,10/23/2025,4.9,639.83,Delayed,1009,3,FALSE
SH10853,Ahmedabad_Warehouse,Ahmedabad,DHL,12/18/2025,12/21/2025,7.6,296.47,Delivered,329,3,FALSE
SH10854,Hyderabad_Warehouse,Pune,BlueDart,3/29/2025,4/2/2025,19.5,445.09,Delivered,269,4,FALSE
SH10855,Pune_Warehouse,Nashik,DHL,4/16/2025,4/22/2025,25.1,1103.01,Delayed,1824,6,FALSE
SH10856,Bengaluru_Warehouse,Jaipur,XpressBees,11/7/2025,11/8/2025,3.5,218.05,Delivered,239,1,FALSE
SH10857,Bengaluru_Warehouse,Kolkata,FedEx,3/31/2025,4/5/2025,55.6,1177.51,Delayed,1442,5,FALSE
SH10858,Bengaluru_Warehouse,Ahmedabad,FedEx,1/21/2025,1/25/2025,26.5,1028.69,Delivered,1961,4,FALSE
SH10859,Ahmedabad_Warehouse,Mumbai,FedEx,9/2/2025,9/8/2025,18.8,1022.37,Delivered,1825,6,FALSE
SH10860,Hyderabad_Warehouse,Surat,DHL,10/20/2025,10/23/2025,25.7,693.6,Delivered,1143,3,FALSE
SH10861,Pune_Warehouse,Delhi,DHL,12/20/2025,12/22/2025,12.9,320.34,Delivered,524,2,FALSE
SH10862,Ahmedabad_Warehouse,Nagpur,Delhivery,12/5/2025,12/11/2025,21.3,1250.68,In Transit,2331,6,FALSE
SH10863,Ahmedabad_Warehouse,Kolkata,FedEx,2/13/2025,2/19/2025,23.6,1099.65,Delivered,2096,6,FALSE
SH10864,Mumbai_Warehouse,Surat,DHL,10/9/2025,10/14/2025,40.5,1074.86,Delivered,1550,5,FALSE
SH10865,Pune_Warehouse,Pune,FedEx,11/5/2025,11/9/2025,16.8,340.45,Delivered,262,4,FALSE
SH10866,Bengaluru_Warehouse,Nashik,FedEx,9/12/2025,9/15/2025,6.2,199.89,Delivered,136,3,FALSE
SH10867,Ahmedabad_Warehouse,Jaipur,BlueDart,10/27/2025,10/31/2025,9.8,458.81,Delivered,822,4,FALSE
SH10868,Hyderabad_Warehouse,Chennai,XpressBees,11/2/2025,11/3/2025,15.8,446.85,Delayed,436,1,FALSE
SH10869,Bengaluru_Warehouse,Kolkata,FedEx,6/12/2025,6/20/2025,6.8,1039.25,Delivered,2158,8,FALSE
SH10870,Pune_Warehouse,Ahmedabad,Ecom Express,1/15/2025,1/17/2025,9,413.44,Delayed,554,2,FALSE
SH10871,Mumbai_Warehouse,Pune,Ecom Express,6/16/2025,6/21/2025,9.9,409.99,Delivered,742,5,FALSE
SH10872,Ahmedabad_Warehouse,Nagpur,DHL,3/15/2025,3/23/2025,15.1,1223.76,Delivered,2441,8,FALSE
SH10873,Bengaluru_Warehouse,Nagpur,Delhivery,2/11/2025,2/17/2025,26.3,1227,Delivered,2055,6,FALSE
SH10874,Delhi_Warehouse,Hyderabad,BlueDart,2/15/2025,2/19/2025,14.6,503.58,Delivered,586,4,FALSE
SH10875,Ahmedabad_Warehouse,Jaipur,Delhivery,9/12/2025,9/13/2025,27.4,684.85,Delivered,990,1,FALSE
SH10876,Mumbai_Warehouse,Nashik,FedEx,7/4/2025,7/8/2025,18.8,761.67,Delivered,1314,4,FALSE
SH10877,Pune_Warehouse,Chennai,BlueDart,7/17/2025,7/23/2025,9.3,809.43,Delivered,1678,6,FALSE
SH10878,Ahmedabad_Warehouse,Mumbai,DHL,9/29/2025,10/6/2025,23.9,1231.53,Delayed,2344,7,FALSE
SH10879,Pune_Warehouse,Kolkata,XpressBees,7/20/2025,7/25/2025,21.5,1103.5,Delayed,2185,5,FALSE
SH10880,Ahmedabad_Warehouse,Kolkata,Delhivery,8/18/2025,8/24/2025,27.9,1336.45,In Transit,2445,6,FALSE
SH10881,Ahmedabad_Warehouse,Nagpur,DHL,2/1/2025,2/2/2025,31.7,446.85,Delayed,149,1,FALSE
SH10882,Mumbai_Warehouse,Chennai,Delhivery,11/7/2025,11/10/2025,41.3,652.05,Delivered,629,3,FALSE
SH10883,Delhi_Warehouse,Kolkata,XpressBees,6/13/2025,6/16/2025,26.8,903,Delivered,1429,3,FALSE
SH10884,Hyderabad_Warehouse,Pune,Ecom Express,2/26/2025,3/1/2025,21,317.77,Delayed,170,3,FALSE
SH10885,Delhi_Warehouse,Ahmedabad,FedEx,10/24/2025,10/29/2025,28,762.43,Delayed,920,5,FALSE
SH10886,Pune_Warehouse,Jaipur,XpressBees,9/26/2025,9/28/2025,13.6,794.255,In Transit,426,2,FALSE
SH10887,Mumbai_Warehouse,Surat,FedEx,1/20/2025,1/27/2025,12.9,1139.13,Delivered,2336,7,FALSE
SH10888,Mumbai_Warehouse,Nagpur,FedEx,3/12/2025,3/14/2025,44.8,500.37,Delivered,205,2,FALSE
SH10889,Pune_Warehouse,Jaipur,DHL,1/6/2025,1/9/2025,12.6,298,In Transit,413,3,FALSE
SH10890,Pune_Warehouse,Ahmedabad,XpressBees,4/9/2025,4/11/2025,10.1,416.72,In Transit,528,2,FALSE
SH10891,Pune_Warehouse,Pune,Ecom Express,2/6/2025,2/9/2025,26.8,474.25,Delivered,414,3,FALSE
SH10892,Ahmedabad_Warehouse,Delhi,Delhivery,9/17/2025,9/20/2025,13.7,805.52,Delayed,1443,3,FALSE
SH10893,Bengaluru_Warehouse,Hyderabad,Ecom Express,7/10/2025,7/12/2025,31.5,813.92,Delivered,943,2,FALSE
SH10894,Mumbai_Warehouse,Kolkata,FedEx,12/24/2025,12/30/2025,39.4,1448.28,In Transit,2286,6,FALSE
SH10895,Mumbai_Warehouse,Kolkata,DHL,10/1/2025,10/4/2025,11.2,374.04,Delivered,689,3,FALSE
SH10896,Mumbai_Warehouse,Jaipur,XpressBees,8/12/2025,8/17/2025,28.9,935,Delayed,1366,5,FALSE
SH10897,Pune_Warehouse,Pune,XpressBees,7/5/2025,7/9/2025,12.4,897.95,Delivered,1667,4,FALSE
SH10898,Hyderabad_Warehouse,Nagpur,DHL,1/20/2025,1/27/2025,16.1,856.74,Delivered,1584,7,FALSE
SH10899,Mumbai_Warehouse,Hyderabad,DHL,1/26/2025,2/1/2025,23.2,1135.64,Delivered,2001,6,FALSE
SH10900,Delhi_Warehouse,Jaipur,Delhivery,8/13/2025,8/16/2025,12.9,323.18,Delivered,544,3,FALSE
SH10901,Delhi_Warehouse,Hyderabad,DHL,1/2/2025,1/6/2025,21.8,888.81,Delivered,1293,4,FALSE
SH10902,Mumbai_Warehouse,Nagpur,Ecom Express,1/16/2025,1/23/2025,17,1097.86,In Transit,2012,7,FALSE
SH10903,Mumbai_Warehouse,Nashik,XpressBees,3/21/2025,3/28/2025,31.9,1212.86,Delivered,2165,7,FALSE
SH10904,Pune_Warehouse,Pune,FedEx,11/19/2025,11/24/2025,32,976.68,Delayed,1564,5,FALSE
SH10905,Mumbai_Warehouse,Nashik,FedEx,6/17/2025,6/23/2025,13,788.57,Delivered,1647,6,FALSE
SH10906,Hyderabad_Warehouse,Surat,XpressBees,9/16/2025,9/20/2025,23.5,1172.62,Delivered,2167,4,FALSE
SH10907,Ahmedabad_Warehouse,Mumbai,BlueDart,5/31/2025,6/3/2025,35.1,1015.82,Delivered,1581,3,FALSE
SH10908,Bengaluru_Warehouse,Delhi,FedEx,3/5/2025,3/11/2025,8.9,1080.27,Delivered,2375,6,FALSE
SH10909,Hyderabad_Warehouse,Bengaluru,DHL,5/16/2025,5/18/2025,16.9,418.41,Delivered,362,2,FALSE
SH10910,Hyderabad_Warehouse,Kolkata,XpressBees,2/3/2025,2/7/2025,22.8,722.86,Delayed,902,4,FALSE
SH10911,Ahmedabad_Warehouse,Bengaluru,XpressBees,10/9/2025,10/11/2025,8.7,288.53,Delayed,324,2,FALSE
SH10912,Mumbai_Warehouse,Kolkata,DHL,3/8/2025,3/11/2025,14.1,297.28,Delivered,272,3,FALSE
SH10913,Ahmedabad_Warehouse,Surat,Ecom Express,5/18/2025,5/21/2025,50.6,1040.54,In Transit,1206,3,FALSE
SH10914,Delhi_Warehouse,Jaipur,DHL,12/24/2025,12/27/2025,12.6,439.28,Delivered,603,3,FALSE
SH10915,Bengaluru_Warehouse,Bengaluru,DHL,8/5/2025,8/8/2025,13.6,575.82,Delivered,1047,3,FALSE
SH10916,Hyderabad_Warehouse,Jaipur,BlueDart,6/17/2025,6/21/2025,26.6,741.86,Delivered,1123,4,FALSE
SH10917,Delhi_Warehouse,Nagpur,BlueDart,7/18/2025,7/21/2025,7.9,790.67,Delivered,1571,3,FALSE
SH10918,Pune_Warehouse,Pune,XpressBees,10/14/2025,10/21/2025,17.2,1233.99,Delivered,2367,7,FALSE
SH10919,Mumbai_Warehouse,Chennai,Ecom Express,4/3/2025,4/8/2025,10.2,1062.23,Delivered,2131,5,FALSE
SH10920,Pune_Warehouse,Hyderabad,DHL,8/21/2025,8/24/2025,21.8,687.21,Delivered,977,3,FALSE
SH10921,Mumbai_Warehouse,Kolkata,Delhivery,11/15/2025,11/19/2025,1.8,367.59,Delivered,848,4,FALSE
SH10922,Delhi_Warehouse,Jaipur,XpressBees,7/28/2025,8/3/2025,19.8,1099.27,Delivered,1939,6,FALSE
SH10923,Hyderabad_Warehouse,Kolkata,Delhivery,6/12/2025,6/13/2025,23.3,426.5,Delivered,353,1,FALSE
SH10924,Delhi_Warehouse,Mumbai,FedEx,2/22/2025,2/26/2025,14.3,919.03,Delivered,1374,4,FALSE
SH10925,Bengaluru_Warehouse,Mumbai,DHL,4/1/2025,4/4/2025,15,642.3,In Transit,1086,3,FALSE
SH10926,Pune_Warehouse,Pune,BlueDart,12/12/2025,12/13/2025,13.1,418.3,Delivered,498,1,FALSE
SH10927,Bengaluru_Warehouse,Kolkata,BlueDart,7/17/2025,7/22/2025,17,1035.31,Delivered,1560,5,FALSE
SH10928,Ahmedabad_Warehouse,Surat,BlueDart,4/20/2025,4/24/2025,45.2,826,Delivered,836,4,FALSE
SH10929,Pune_Warehouse,Surat,DHL,6/2/2025,6/5/2025,32.6,565.06,Delivered,504,3,FALSE
SH10930,Delhi_Warehouse,Delhi,DHL,7/30/2025,8/5/2025,17,863.22,Delivered,1650,6,FALSE
SH10931,Ahmedabad_Warehouse,Delhi,Delhivery,7/16/2025,7/19/2025,14.1,483.82,In Transit,476,3,FALSE
